order_item_id,order_id,menu_item_id,quantity,unit_price,line_total
1083,440,1330,1,117,117
1084,441,2087,2,177,354
1085,442,1312,1,187,187
1086,442,1307,1,288,288
1087,443,1228,1,148,148
1088,443,1224,1,154,154
1089,444,616,1,213,213
1090,444,630,2,71,142
1091,444,622,2,161,322
1092,444,629,2,151,302
1093,445,3075,1,408,408
1094,445,3082,2,136,272
1095,445,3084,1,272,272
1096,446,1597,2,317,634
1097,446,1592,2,236,472
1098,447,2040,1,242,242
1099,447,2045,3,536,1608
1100,448,330,1,386,386
1101,448,323,1,399,399
1102,449,3138,1,93,93
1103,450,2717,1,251,251
1104,450,2726,1,274,274
1105,451,2600,1,316,316
1106,451,2607,2,251,502
1107,452,2522,2,183,366
1108,452,2515,1,231,231
1109,453,418,1,103,103
1110,453,410,2,124,248
1111,454,1314,2,174,348
1112,455,2184,1,367,367
1113,455,2187,1,295,295
1114,456,1188,2,219,438
1115,457,2608,2,77,154
1116,457,2596,1,101,101
1117,457,2604,1,301,301
1118,457,2614,1,141,141
1119,458,1165,1,296,296
1120,458,1163,1,78,78
1121,459,1131,1,257,257
1122,459,1123,1,181,181
1123,459,1134,2,352,704
1124,459,1130,1,174,174
1125,460,3021,1,687,687
1126,461,1397,2,221,442
1127,462,1138,1,230,230
1128,463,1350,1,107,107
1129,463,1329,1,222,222
1130,464,1390,1,202,202
1131,464,1407,1,242,242
1132,465,1401,1,122,122
1133,466,2077,3,164,492
1134,467,2229,1,325,325
1135,467,2228,1,229,229
1136,467,2219,1,314,314
1137,467,2234,1,75,75
1138,468,333,1,90,90
1139,469,578,2,346,692
1140,469,576,2,552,1104
1141,470,3130,2,116,232
1142,471,419,1,113,113
1143,471,421,1,399,399
1144,471,418,2,103,206
1145,472,1793,1,52,52
1146,472,1784,1,226,226
1147,473,381,1,425,425
1148,474,2444,1,142,142
1149,474,2452,1,87,87
1150,474,2456,1,348,348
1151,474,2441,1,184,184
1152,475,1020,1,72,72
1153,475,1008,1,386,386
1154,475,1023,1,227,227
1155,476,2946,1,421,421
1156,476,2947,1,115,115
1157,476,2958,1,440,440
1158,476,2950,2,336,672
1159,477,319,1,178,178
1160,477,318,2,115,230
1161,477,337,2,472,944
1162,478,1185,1,193,193
1163,478,1179,1,247,247
1164,478,1181,1,136,136
1165,479,1162,2,98,196
1166,479,1150,3,316,948
1167,479,1157,1,92,92
1168,480,1168,1,200,200
1169,480,1177,1,174,174
1170,480,1179,1,247,247
1171,481,802,1,165,165
1172,481,795,2,167,334
1173,481,797,2,143,286
1174,481,806,1,250,250
1175,482,16,1,106,106
1176,483,1346,2,393,786
1177,483,1336,2,260,520
1178,483,1326,2,200,400
1179,484,655,1,194,194
1180,484,636,1,140,140
1181,484,637,3,226,678
1182,484,657,2,146,292
1183,484,644,1,157,157
1184,485,94,1,548,548
1185,485,92,2,353,706
1186,486,1650,2,78,156
1187,487,1327,1,223,223
1188,487,1338,1,277,277
1189,488,1465,1,329,329
1190,488,1457,1,296,296
1191,488,1456,1,229,229
1192,489,181,3,134,402
1193,489,184,3,471,1413
1194,489,183,1,289,289
1195,490,823,2,237,474
1196,490,821,2,203,406
1197,491,2152,1,216,216
1198,491,2151,1,289,289
1199,492,1121,1,408,408
1200,492,1132,2,511,1022
1201,493,1628,1,178,178
1202,493,1642,2,82,164
1203,493,1636,2,65,130
1204,493,1620,1,162,162
1205,494,2837,1,197,197
1206,494,2855,1,181,181
1207,494,2848,1,203,203
1208,495,2019,1,125,125
1209,495,2034,1,177,177
1210,495,2036,3,184,552
1211,496,2645,1,100,100
1212,496,2653,1,102,102
1213,496,2651,1,153,153
1214,496,2643,2,140,280
1215,496,2641,1,184,184
1216,497,2151,1,289,289
1217,498,291,1,80,80
1218,498,313,1,178,178
1219,498,289,2,145,290
1220,499,637,1,226,226
1221,499,658,1,251,251
1222,499,657,1,146,146
1223,499,659,1,179,179
1224,500,328,2,344,688
1225,500,331,3,496,1488
1226,501,1137,2,317,634
1227,501,1142,1,481,481
1228,501,1123,1,181,181
1229,502,769,1,376,376
1230,502,762,1,87,87
1231,503,2621,1,101,101
1232,503,2636,2,294,588
1233,504,325,1,447,447
1234,505,795,1,167,167
1235,505,794,1,312,312
1236,505,807,1,206,206
1237,506,236,1,154,154
1238,506,228,1,99,99
1239,507,2732,1,271,271
1240,507,2731,2,263,526
1241,508,1791,2,124,248
1242,508,1789,1,161,161
1243,508,1784,1,226,226
1244,508,1793,2,52,104
1245,508,1795,3,128,384
1246,509,1491,2,227,454
1247,509,1483,1,162,162
1248,510,2239,1,130,130
1249,511,1966,1,256,256
1250,511,1951,1,188,188
1251,512,3073,2,144,288
1252,512,3085,2,443,886
1253,512,3084,1,272,272
1254,513,993,1,709,709
1255,513,960,2,810,1620
1256,514,2924,1,334,334
1257,514,2938,1,192,192
1258,514,2921,1,131,131
1259,514,2937,3,343,1029
1260,515,922,1,324,324
1261,515,921,1,270,270
1262,515,934,1,358,358
1263,515,929,1,263,263
1264,516,1463,2,216,432
1265,516,1473,1,234,234
1266,516,1469,1,287,287
1267,517,222,1,55,55
1268,517,215,1,284,284
1269,517,214,2,116,232
1270,518,2891,2,197,394
1271,518,2886,1,132,132
1272,519,1331,1,248,248
1273,520,2237,1,414,414
1274,521,615,1,120,120
1275,521,622,1,161,161
1276,521,631,1,106,106
1277,521,629,2,151,302
1278,522,1633,1,202,202
1279,522,1638,1,143,143
1280,522,1632,1,240,240
1281,522,1630,2,202,404
1282,523,231,2,248,496
1283,523,238,1,98,98
1284,524,2223,3,191,573
1285,524,2234,1,75,75
1286,525,109,1,392,392
1287,525,93,1,152,152
1288,526,2590,2,235,470
1289,526,2589,1,367,367
1290,526,2611,2,447,894
1291,527,1727,2,158,316
1292,528,2696,1,104,104
1293,528,2675,1,324,324
1294,529,520,1,442,442
1295,530,357,1,224,224
1296,531,1694,2,295,590
1297,532,2069,1,415,415
1298,533,3112,1,272,272
1299,534,414,1,236,236
1300,534,416,1,470,470
1301,535,1171,1,184,184
1302,535,1173,1,160,160
1303,535,1183,1,227,227
1304,536,1142,3,481,1443
1305,536,1140,1,266,266
1306,537,970,2,772,1544
1307,537,986,1,283,283
1308,538,2200,2,252,504
1309,539,1018,2,237,474
1310,539,1015,1,216,216
1311,539,1028,3,290,870
1312,539,1016,1,122,122
1313,540,640,2,185,370
1314,540,656,1,415,415
1315,540,657,1,146,146
1316,541,1527,1,380,380
1317,541,1501,2,461,922
1318,541,1509,1,380,380
1319,542,3117,1,150,150
1320,542,3129,2,197,394
1321,543,1298,1,207,207
1322,544,335,1,478,478
1323,545,406,2,115,230
1324,546,1180,2,121,242
1325,547,1066,2,346,692
1326,547,1071,2,473,946
1327,548,1760,2,174,348
1328,548,1775,2,386,772
1329,548,1754,1,379,379
1330,549,1887,2,341,682
1331,549,1889,1,170,170
1332,549,1902,3,261,783
1333,549,1898,2,172,344
1334,549,1886,2,205,410
1335,550,1297,2,407,814
1336,550,1285,1,104,104
1337,551,2570,1,410,410
1338,551,2572,1,160,160
1339,551,2583,3,298,894
1340,552,2630,1,181,181
1341,552,2636,1,294,294
1342,552,2629,1,165,165
1343,553,2995,1,450,450
1344,553,3012,1,600,600
1345,553,3009,2,333,666
1346,554,1884,2,494,988
1347,554,1890,2,207,414
1348,554,1886,1,205,205
1349,555,339,1,469,469
1350,555,331,2,496,992
1351,555,333,1,90,90
1352,555,332,1,492,492
1353,555,319,1,178,178
1354,556,35,1,176,176
1355,556,39,2,192,384
1356,556,46,1,144,144
1357,557,989,1,807,807
1358,557,972,1,323,323
1359,558,100,1,218,218
1360,559,1693,2,125,250
1361,559,1706,3,230,690
1362,560,3136,2,199,398
1363,560,3132,1,190,190
1364,561,1922,1,321,321
1365,561,1912,1,448,448
1366,561,1911,2,394,788
1367,562,984,2,515,1030
1368,562,978,1,654,654
1369,562,981,1,368,368
1370,562,994,2,314,628
1371,563,3120,1,134,134
1372,564,650,1,183,183
1373,564,657,2,146,292
1374,565,1178,1,142,142
1375,566,2135,1,303,303
1376,566,2144,1,318,318
1377,566,2146,2,391,782
1378,566,2134,1,277,277
1379,567,807,2,206,412
1380,567,813,1,135,135
1381,568,773,1,196,196
1382,568,777,1,197,197
1383,568,781,1,238,238
1384,568,792,1,418,418
1385,569,792,1,418,418
1386,569,785,1,242,242
1387,570,1422,1,131,131
1388,570,1428,2,246,492
1389,571,1736,1,354,354
1390,571,1721,2,449,898
1391,571,1724,1,471,471
1392,572,1634,2,146,292
1393,573,306,3,175,525
1394,573,293,2,232,464
1395,573,311,1,57,57
1396,574,2081,1,257,257
1397,575,324,2,140,280
1398,575,323,1,399,399
1399,575,328,1,344,344
1400,575,329,1,143,143
1401,576,413,1,429,429
1402,576,411,1,139,139
1403,576,421,1,399,399
1404,577,2580,2,149,298
1405,578,1237,1,122,122
1406,578,1240,1,537,537
1407,579,2006,3,347,1041
1408,579,1972,1,135,135
1409,579,1997,2,247,494
1410,580,457,1,451,451
1411,580,481,1,647,647
1412,580,480,2,228,456
1413,580,448,2,542,1084
1414,580,472,3,450,1350
1415,581,332,1,492,492
1416,581,335,1,478,478
1417,582,2840,1,124,124
1418,582,2844,1,202,202
1419,582,2839,1,291,291
1420,582,2842,1,257,257
1421,583,593,2,210,420
1422,583,592,1,289,289
1423,583,606,1,112,112
1424,583,599,1,341,341
1425,583,591,1,99,99
1426,584,1123,2,181,362
1427,584,1135,3,251,753
1428,584,1130,3,174,522
1429,585,107,3,67,201
1430,585,100,3,218,654
1431,586,2540,2,253,506
1432,586,2546,1,353,353
1433,586,2545,1,200,200
1434,587,2267,1,520,520
1435,587,2274,1,278,278
1436,588,503,2,350,700
1437,588,494,1,152,152
1438,589,2587,3,158,474
1439,589,2614,3,141,423
1440,590,2230,2,123,246
1441,590,2232,1,327,327
1442,591,1528,2,428,856
1443,591,1504,1,224,224
1444,591,1509,1,380,380
1445,591,1503,2,460,920
1446,592,1934,1,454,454
1447,592,1918,2,358,716
1448,592,1919,1,363,363
1449,593,1301,1,391,391
1450,593,1292,1,198,198
1451,594,2340,1,484,484
1452,595,95,1,107,107
1453,595,105,2,139,278
1454,595,98,3,419,1257
1455,595,96,1,288,288
1456,596,1575,1,175,175
1457,596,1578,1,228,228
1458,597,398,1,285,285
1459,597,391,1,372,372
1460,598,948,1,572,572
1461,598,942,2,341,682
1462,599,2761,1,145,145
1463,599,2769,2,311,622
1464,599,2749,2,160,320
1465,600,1326,2,200,400
1466,600,1325,2,207,414
1467,600,1349,2,204,408
1468,601,2644,2,135,270
1469,601,2658,1,254,254
1470,601,2645,1,100,100
1471,601,2662,1,165,165
1472,602,802,1,165,165
1473,602,795,1,167,167
1474,602,805,1,200,200
1475,603,516,1,435,435
1476,604,2413,1,414,414
1477,604,2403,2,146,292
1478,604,2415,2,179,358
1479,604,2402,1,303,303
1480,605,2027,1,147,147
1481,606,1297,1,407,407
1482,606,1303,1,112,112
1483,607,1297,1,407,407
1484,607,1292,2,198,396
1485,608,1112,2,166,332
1486,608,1084,3,199,597
1487,608,1107,2,384,768
1488,608,1086,3,155,465
1489,609,2892,1,200,200
1490,609,2894,1,58,58
1491,609,2891,1,197,197
1492,610,1290,1,326,326
1493,610,1286,2,432,864
1494,610,1299,1,414,414
1495,610,1298,1,207,207
1496,611,2777,1,254,254
1497,611,2772,1,236,236
1498,612,1100,1,226,226
1499,613,2845,1,128,128
1500,614,177,1,239,239
1501,614,163,1,142,142
1502,614,170,1,161,161
1503,615,213,1,153,153
1504,615,225,1,186,186
1505,616,1486,2,230,460
1506,616,1482,1,179,179
1507,616,1479,3,276,828
1508,616,1494,1,419,419
1509,617,2273,1,624,624
1510,617,2284,3,134,402
1511,618,1567,1,164,164
1512,618,1560,1,235,235
1513,619,937,1,164,164
1514,620,1630,1,202,202
1515,620,1641,1,199,199
1516,620,1620,1,162,162
1517,620,1625,1,53,53
1518,621,5,1,175,175
1519,621,9,2,108,216
1520,621,24,2,214,428
1521,622,674,1,140,140
1522,623,2423,2,178,356
1523,623,2433,1,469,469
1524,623,2429,2,91,182
1525,624,1174,2,230,460
1526,624,1173,2,160,320
1527,624,1178,2,142,284
1528,625,502,1,258,258
1529,625,510,2,133,266
1530,625,511,1,236,236
1531,625,509,1,320,320
1532,626,1128,2,311,622
1533,627,2224,1,164,164
1534,627,2232,1,327,327
1535,627,2223,1,191,191
1536,627,2231,1,479,479
1537,628,1218,1,135,135
1538,629,1830,1,77,77
1539,629,1840,1,254,254
1540,630,1335,1,406,406
1541,631,2078,2,254,508
1542,631,2071,1,260,260
1543,631,2062,1,316,316
1544,632,2236,1,390,390
1545,633,24,1,214,214
1546,633,2,1,282,282
1547,633,22,1,173,173
1548,633,4,3,118,354
1549,633,15,1,201,201
1550,634,142,1,427,427
1551,634,161,1,464,464
1552,634,140,1,203,203
1553,634,138,1,409,409
1554,634,145,1,428,428
1555,635,415,2,347,694
1556,635,414,1,236,236
1557,635,409,1,463,463
1558,635,416,1,470,470
1559,635,405,1,156,156
1560,636,2909,1,330,330
1561,636,2917,1,414,414
1562,636,2911,1,362,362
1563,637,2236,1,390,390
1564,637,2237,1,414,414
1565,638,1708,1,251,251
1566,638,1697,1,193,193
1567,638,1693,1,125,125
1568,638,1702,1,164,164
1569,638,1700,1,133,133
1570,639,509,1,320,320
1571,639,515,1,299,299
1572,640,2236,1,390,390
1573,640,2220,2,170,340
1574,640,2223,1,191,191
1575,641,951,1,148,148
1576,641,940,1,152,152
1577,642,2283,1,96,96
1578,642,2287,1,147,147
1579,642,2276,1,168,168
1580,643,652,2,143,286
1581,643,640,1,185,185
1582,643,660,1,95,95
1583,643,644,1,157,157
1584,644,1564,2,220,440
1585,644,1559,2,208,416
1586,644,1558,1,253,253
1587,644,1578,1,228,228
1588,644,1570,1,268,268
1589,645,352,2,220,440
1590,645,370,1,142,142
1591,646,3087,1,137,137
1592,646,3082,2,136,272
1593,646,3069,1,102,102
1594,647,2906,1,243,243
1595,647,2896,2,187,374
1596,648,2422,1,395,395
1597,648,2423,2,178,356
1598,648,2417,1,121,121
1599,649,303,1,105,105
1600,649,294,1,91,91
1601,649,293,1,232,232
1602,649,315,2,54,108
1603,650,3077,2,96,192
1604,650,3083,1,445,445
1605,651,856,2,143,286
1606,651,859,1,138,138
1607,651,851,1,146,146
1608,652,3117,1,150,150
1609,652,3123,1,257,257
1610,652,3137,2,221,442
1611,652,3120,2,134,268
1612,653,1125,1,243,243
1613,653,1127,1,306,306
1614,654,2230,1,123,123
1615,654,2235,1,124,124
1616,654,2231,2,479,958
1617,655,339,1,469,469
1618,655,322,2,538,1076
1619,655,332,1,492,492
1620,656,2448,1,469,469
1621,656,2456,2,348,696
1622,657,1383,1,247,247
1623,657,1392,1,213,213
1624,657,1393,2,247,494
1625,657,1381,1,315,315
1626,658,2002,1,250,250
1627,658,1978,1,835,835
1628,659,2902,1,167,167
1629,660,2576,1,243,243
1630,660,2568,1,335,335
1631,660,2562,1,180,180
1632,660,2565,2,122,244
1633,661,2898,1,349,349
1634,661,2896,2,187,374
1635,661,2904,1,262,262
1636,661,2914,2,411,822
1637,662,1337,1,230,230
1638,663,1602,1,70,70
1639,663,1605,1,421,421
1640,664,1984,2,232,464
1641,665,834,1,238,238
1642,666,943,1,146,146
1643,666,940,2,152,304
1644,666,955,1,368,368
1645,667,1345,2,223,446
1646,667,1348,1,138,138
1647,667,1334,1,244,244
1648,667,1350,1,107,107
1649,667,1347,1,331,331
1650,668,107,1,67,67
1651,669,870,1,168,168
1652,670,1290,2,326,652
1653,670,1293,1,292,292
1654,671,1500,2,393,786
1655,672,324,2,140,280
1656,672,327,3,63,189
1657,673,1693,1,125,125
1658,674,3123,1,257,257
1659,674,3135,2,212,424
1660,675,1954,1,208,208
1661,675,1966,1,256,256
1662,675,1945,1,170,170
1663,676,2890,1,434,434
1664,676,2887,3,401,1203
1665,677,2221,3,186,558
1666,677,2226,2,400,800
1667,678,1171,2,184,368
1668,678,1174,1,230,230
1669,678,1183,1,227,227
1670,678,1172,3,213,639
1671,679,1243,1,135,135
1672,679,1233,2,100,200
1673,680,915,1,141,141
1674,680,897,2,97,194
1675,680,892,1,205,205
1676,681,1597,1,317,317
1677,681,1590,1,274,274
1678,682,1691,1,178,178
1679,682,1684,1,89,89
1680,682,1687,2,127,254
1681,683,1394,1,183,183
1682,684,8,1,160,160
1683,684,22,1,173,173
1684,684,12,1,205,205
1685,685,3117,2,150,300
1686,685,3127,1,163,163
1687,686,55,1,273,273
1688,686,86,1,411,411
1689,686,82,1,138,138
1690,686,54,1,126,126
1691,687,3062,1,207,207
1692,687,3060,1,473,473
1693,688,1319,1,226,226
1694,688,1323,1,178,178
1695,689,3085,1,443,443
1696,689,3074,1,247,247
1697,690,2871,1,203,203
1698,691,568,1,490,490
1699,692,846,1,183,183
1700,692,858,1,85,85
1701,693,2102,1,335,335
1702,694,2168,1,137,137
1703,694,2156,1,505,505
1704,695,2614,1,141,141
1705,695,2608,1,77,77
1706,695,2602,1,93,93
1707,695,2590,1,235,235
1708,696,314,2,234,468
1709,696,312,3,157,471
1710,696,290,1,95,95
1711,697,2637,1,127,127
1712,697,2638,1,211,211
1713,698,2138,3,238,714
1714,699,1572,2,318,636
1715,699,1558,1,253,253
1716,700,1332,1,211,211
1717,701,2958,1,440,440
1718,702,49,2,284,568
1719,702,34,1,193,193
1720,703,1164,1,159,159
1721,703,1143,1,294,294
1722,703,1144,1,207,207
1723,703,1160,1,335,335
1724,704,2571,1,331,331
1725,704,2566,2,335,670
1726,704,2577,1,215,215
1727,704,2570,3,410,1230
1728,704,2586,1,114,114
1729,705,31,1,148,148
1730,705,28,1,52,52
1731,705,47,1,164,164
1732,705,44,1,121,121
1733,706,339,1,469,469
1734,706,336,1,95,95
1735,706,337,1,472,472
1736,707,153,2,133,266
1737,707,148,1,517,517
1738,707,151,1,92,92
1739,707,142,1,427,427
1740,708,2523,1,204,204
1741,709,179,1,108,108
1742,709,165,1,218,218
1743,709,177,1,239,239
1744,710,2743,1,253,253
1745,710,2742,1,171,171
1746,710,2745,1,159,159
1747,710,2747,1,197,197
1748,711,2595,2,433,866
1749,711,2606,1,138,138
1750,711,2591,1,324,324
1751,712,1165,1,296,296
1752,712,1161,2,214,428
1753,712,1151,1,294,294
1754,713,1245,2,222,444
1755,713,1238,1,372,372
1756,714,1489,1,379,379
1757,714,1480,1,111,111
1758,715,2403,1,146,146
1759,715,2413,1,414,414
1760,716,1377,1,120,120
1761,716,1382,1,252,252
1762,716,1378,1,156,156
1763,716,1379,1,320,320
1764,717,1605,3,421,1263
1765,717,1603,2,460,920
1766,718,2230,2,123,246
1767,718,2221,3,186,558
1768,718,2228,2,229,458
1769,718,2226,1,400,400
1770,718,2231,1,479,479
1771,719,2980,1,228,228
1772,719,2970,1,131,131
1773,719,2962,1,111,111
1774,719,2983,3,242,726
1775,719,2969,2,258,516
1776,720,2720,1,239,239
1777,720,2709,1,137,137
1778,720,2703,2,57,114
1779,721,2864,1,140,140
1780,721,2879,2,186,372
1781,721,2871,2,203,406
1782,721,2862,2,184,368
1783,721,2860,1,115,115
1784,722,1503,1,460,460
1785,722,1525,1,454,454
1786,723,1304,1,122,122
1787,723,1299,1,414,414
1788,724,1402,1,63,63
1789,725,1692,1,151,151
1790,726,842,1,117,117
1791,727,798,1,194,194
1792,727,806,1,250,250
1793,728,665,1,243,243
1794,729,2584,1,189,189
1795,729,2567,1,218,218
1796,730,1335,1,406,406
1797,730,1328,2,318,636
1798,730,1332,1,211,211
1799,731,268,1,387,387
1800,732,499,1,323,323
1801,732,510,1,133,133
1802,732,490,1,469,469
1803,732,516,1,435,435
1804,733,3119,1,88,88
1805,734,2567,3,218,654
1806,734,2581,1,217,217
1807,734,2569,1,133,133
1808,734,2582,1,298,298
1809,735,1720,2,407,814
1810,735,1726,1,126,126
1811,736,854,1,80,80
1812,736,852,2,161,322
1813,736,847,1,154,154
1814,736,855,1,114,114
1815,736,860,2,187,374
1816,737,2342,2,116,232
1817,737,2337,1,528,528
1818,738,3088,2,68,136
1819,738,3078,1,146,146
1820,739,1424,2,137,274
1821,739,1413,1,92,92
1822,740,852,1,161,161
1823,740,842,1,117,117
1824,741,1481,1,135,135
1825,742,318,1,115,115
1826,742,332,1,492,492
1827,743,1766,2,205,410
1828,744,2283,1,96,96
1829,744,2281,2,384,768
1830,745,1631,1,253,253
1831,745,1627,1,251,251
1832,745,1636,1,65,65
1833,746,707,2,256,512
1834,746,711,1,228,228
1835,747,1677,1,230,230
1836,747,1687,1,127,127
1837,747,1691,2,178,356
1838,748,2656,1,118,118
1839,748,2660,1,227,227
1840,748,2653,1,102,102
1841,749,929,1,263,263
1842,750,1285,1,104,104
1843,750,1303,1,112,112
1844,750,1294,1,102,102
1845,750,1302,1,260,260
1846,751,1566,1,232,232
1847,751,1562,1,189,189
1848,751,1571,2,247,494
1849,752,2645,3,100,300
1850,752,2660,1,227,227
1851,752,2656,1,118,118
1852,753,291,1,80,80
1853,753,292,1,67,67
1854,753,306,1,175,175
1855,754,802,1,165,165
1856,754,811,2,223,446
1857,754,797,2,143,286
1858,755,415,1,347,347
1859,755,420,1,244,244
1860,755,413,1,429,429
1861,755,414,3,236,708
1862,756,2129,1,360,360
1863,757,2267,1,520,520
1864,757,2266,1,577,577
1865,757,2268,2,98,196
1866,757,2271,1,459,459
1867,758,2909,1,330,330
1868,759,1646,1,98,98
1869,759,1658,1,133,133
1870,760,2028,2,296,592
1871,760,2017,1,275,275
1872,760,2022,1,147,147
1873,761,2352,2,251,502
1874,761,2351,2,244,488
1875,762,602,2,107,214
1876,763,2184,1,367,367
1877,763,2192,1,308,308
1878,764,2108,1,150,150
1879,764,2125,1,179,179
1880,764,2106,1,93,93
1881,764,2112,3,246,738
1882,764,2114,2,204,408
1883,765,17,1,95,95
1884,765,13,1,91,91
1885,766,2883,2,64,128
1886,766,2882,1,385,385
1887,766,2881,1,64,64
1888,766,2891,2,197,394
1889,767,296,1,166,166
1890,767,297,1,95,95
1891,768,2783,1,137,137
1892,768,2788,2,364,728
1893,769,2004,2,476,952
1894,769,2000,1,386,386
1895,770,2705,2,276,552
1896,770,2707,1,193,193
1897,770,2716,2,276,552
1898,771,2854,2,196,392
1899,771,2850,1,175,175
1900,772,760,1,404,404
1901,772,743,2,126,252
1902,773,1882,2,120,240
1903,773,1876,2,147,294
1904,773,1880,1,252,252
1905,774,2528,1,207,207
1906,775,802,2,165,330
1907,775,809,1,146,146
1908,776,2517,1,235,235
1909,776,2527,1,199,199
1910,776,2529,2,249,498
1911,777,1684,2,89,178
1912,778,2064,2,199,398
1913,778,2069,2,415,830
1914,779,2090,1,260,260
1915,780,1982,2,213,426
1916,780,1995,1,302,302
1917,780,1986,2,343,686
1918,781,2292,1,161,161
1919,782,1388,2,214,428
1920,782,1387,1,343,343
1921,783,1227,1,169,169
1922,783,1229,1,167,167
1923,783,1215,2,199,398
1924,784,410,1,124,124
1925,784,415,3,347,1041
1926,784,419,1,113,113
1927,784,420,3,244,732
1928,785,2123,3,168,504
1929,785,2112,1,246,246
1930,785,2106,2,93,186
1931,786,321,1,478,478
1932,786,322,2,538,1076
1933,786,332,1,492,492
1934,787,1592,2,236,472
1935,787,1597,1,317,317
1936,788,2086,1,177,177
1937,789,163,1,142,142
1938,790,1624,1,112,112
1939,790,1626,3,73,219
1940,791,745,1,75,75
1941,791,757,1,122,122
1942,792,2453,1,111,111
1943,792,2452,1,87,87
1944,793,2569,1,133,133
1945,793,2572,1,160,160
1946,794,1890,1,207,207
1947,794,1889,1,170,170
1948,795,1349,1,204,204
1949,795,1350,1,107,107
1950,795,1339,2,318,636
1951,796,1756,1,331,331
1952,796,1750,3,433,1299
1953,796,1761,2,353,706
1954,797,602,3,107,321
1955,797,593,3,210,630
1956,797,609,1,146,146
1957,798,1787,1,322,322
1958,798,1792,1,470,470
1959,798,1786,1,148,148
1960,799,1152,1,286,286
1961,799,1165,2,296,592
1962,799,1143,1,294,294
